ID,BIOSAMPLE_ACCESSION,ROLLINGDB_ID,ISOLATION_LOCATION,DB_OF_ORIGIN,TESTING_LOCATION,STUDY_NAME,STUDY_PMID,MEDIA,MOXI,MOXI_lower_bound,MOXI_upper_bound,MOXI_midpoint,category,Path,MOXI_quality
site.08.subj.05TB33001.lab.1763.iso.1,ERS5317222,ERR4828149,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.25,0.25,0.25,0.25,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828149/pilon/ERR4828149,HIGH
site.08.subj.05TB33002.lab.1764.iso.1,ERS5317223,ERR4828150,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828150/pilon/ERR4828150,HIGH
site.08.subj.05TB42005.lab.1765.iso.1,ERS5317224,ERR4828151,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828151/pilon/ERR4828151,HIGH
site.08.subj.05TB33003.lab.1766.iso.1,ERS5317225,ERR4828152,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828152/pilon/ERR4828152,HIGH
site.08.subj.05TB41002.lab.1767.iso.1,ERS5317226,ERR4828153,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828153/pilon/ERR4828153,HIGH
site.08.subj.05TB41003.lab.1769.iso.1,ERS5317227,ERR4828154,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828154/pilon/ERR4828154,HIGH
site.08.subj.05TB42007.lab.1771.iso.1,ERS5317229,ERR4828156,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828156/pilon/ERR4828156,HIGH
site.08.subj.05TB42008.lab.1773.iso.1,ERS5317230,ERR4828157,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828157/pilon/ERR4828157,HIGH
site.08.subj.05TB32003.lab.1774.iso.1,ERS5317231,ERR4828158,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828158/pilon/ERR4828158,HIGH
site.08.subj.05TB33005.lab.1776.iso.1,ERS5317232,ERR4828159,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828159/pilon/ERR4828159,HIGH
site.08.subj.05TB33006.lab.1779.iso.1,ERS5317234,ERR4828161,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828161/pilon/ERR4828161,HIGH
site.08.subj.05TB43003.lab.1783.iso.1,ERS5317237,ERR4828164,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828164/pilon/ERR4828164,HIGH
site.08.subj.05TB33008.lab.1784.iso.1,ERS5317238,ERR4828165,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828165/pilon/ERR4828165,HIGH
site.08.subj.05TB42009.lab.1788.iso.1,ERS5317240,ERR4828167,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828167/pilon/ERR4828167,HIGH
site.08.subj.05TB42010.lab.1790.iso.1,ERS5317241,ERR4828168,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828168/pilon/ERR4828168,HIGH
site.08.subj.05TB31008.lab.1792.iso.1,ERS5317242,ERR4828169,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828169/pilon/ERR4828169,HIGH
site.08.subj.05TB42014.lab.1793.iso.1,ERS5317243,ERR4828170,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828170/pilon/ERR4828170,HIGH
site.08.subj.05TB32007.lab.1794.iso.1,ERS5317244,ERR4828171,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828171/pilon/ERR4828171,HIGH
site.08.subj.05TB42015.lab.1797.iso.1,ERS5317247,ERR4828174,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828174/pilon/ERR4828174,HIGH
site.08.subj.05TB32009.lab.1798.iso.1,ERS5317248,ERR4828175,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828175/pilon/ERR4828175,HIGH
site.08.subj.05TB33010.lab.1799.iso.1,ERS5317249,ERR4828176,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828176/pilon/ERR4828176,HIGH
site.08.subj.05TB31010.lab.1801.iso.1,ERS5317251,ERR4828178,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828178/pilon/ERR4828178,HIGH
site.08.subj.05TB31011.lab.1802.iso.1,ERS5317252,ERR4828179,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828179/pilon/ERR4828179,HIGH
site.08.subj.05TB33013.lab.1807.iso.1,ERS5317256,ERR4828183,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828183/pilon/ERR4828183,HIGH
site.08.subj.05TB41009.lab.1809.iso.1,ERS5317257,ERR4828184,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828184/pilon/ERR4828184,HIGH
site.08.subj.05TB43005.lab.1811.iso.1,ERS5317258,ERR4828185,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828185/pilon/ERR4828185,HIGH
site.08.subj.05TB32011.lab.1813.iso.1,ERS5317259,ERR4828186,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828186/pilon/ERR4828186,HIGH
site.08.subj.05TB32012.lab.1815.iso.1,ERS5317260,ERR4828187,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828187/pilon/ERR4828187,HIGH
site.08.subj.05TB32013.lab.1816.iso.1,ERS5317261,ERR4828188,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828188/pilon/ERR4828188,HIGH
site.08.subj.05TB42019.lab.1817.iso.1,ERS5317262,ERR4828189,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828189/pilon/ERR4828189,HIGH
site.08.subj.05TB43007.lab.1818.iso.1,ERS5317263,ERR4828190,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.25,0.25,0.25,0.25,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828190/pilon/ERR4828190,HIGH
site.08.subj.05TB41011.lab.1821.iso.1,ERS5317264,ERR4828191,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828191/pilon/ERR4828191,HIGH
site.08.subj.05TB42021.lab.1826.iso.1,ERS5317268,ERR4828195,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828195/pilon/ERR4828195,HIGH
site.08.subj.05TB32015.lab.1828.iso.1,ERS5317270,ERR4828197,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828197/pilon/ERR4828197,HIGH
site.08.subj.05TB42022.lab.1829.iso.1,ERS5317271,ERR4828198,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828198/pilon/ERR4828198,HIGH
site.08.subj.05TB42023.lab.1830.iso.1,ERS5317272,ERR4828199,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828199/pilon/ERR4828199,HIGH
site.08.subj.05TB33012.lab.1832.iso.1,ERS5317274,ERR4828201,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828201/pilon/ERR4828201,HIGH
site.08.subj.05TB33006.lab.1833.iso.1,ERS5317275,ERR4828202,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828202/pilon/ERR4828202,HIGH
site.08.subj.05TB31007.lab.1834.iso.1,ERS5317276,ERR4828203,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.5,0.5,0.5,0.5,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828203/pilon/ERR4828203,HIGH
site.08.subj.05TB31014.lab.1837.iso.1,ERS5317278,ERR4828205,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828205/pilon/ERR4828205,HIGH
site.08.subj.05TB43008.lab.1839.iso.1,ERS5317280,ERR4828207,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828207/pilon/ERR4828207,HIGH
site.08.subj.05TB42026.lab.1840.iso.1,ERS5317281,ERR4828208,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828208/pilon/ERR4828208,HIGH
site.08.subj.05TB31014.lab.1844.iso.1,ERS5317284,ERR4828211,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828211/pilon/ERR4828211,HIGH
site.08.subj.05TB32017.lab.1849.iso.1,ERS5317287,ERR4828214,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828214/pilon/ERR4828214,HIGH
site.08.subj.05TB31014.lab.1850.iso.1,ERS5317288,ERR4828215,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828215/pilon/ERR4828215,HIGH
site.08.subj.05TB42031.lab.1852.iso.1,ERS5317289,ERR4828216,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.25,0.25,0.25,0.25,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828216/pilon/ERR4828216,HIGH
site.08.subj.05TB31016.lab.1853.iso.1,ERS5317290,ERR4828217,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828217/pilon/ERR4828217,HIGH
site.08.subj.05TB42034.lab.1855.iso.1,ERS5317291,ERR4828218,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828218/pilon/ERR4828218,HIGH
site.08.subj.05TB32018.lab.1857.iso.1,ERS5317293,ERR4828220,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828220/pilon/ERR4828220,HIGH
site.08.subj.05TB31017.lab.1858.iso.1,ERS5317294,ERR4828221,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828221/pilon/ERR4828221,HIGH
site.08.subj.05TB41015.lab.1859.iso.1,ERS5317295,ERR4828222,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828222/pilon/ERR4828222,HIGH
site.08.subj.05TB43010.lab.1861.iso.1,ERS5317297,ERR4828224,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828224/pilon/ERR4828224,HIGH
site.08.subj.05TB43012.lab.1863.iso.1,ERS5317299,ERR4828226,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828226/pilon/ERR4828226,HIGH
site.08.subj.05TB41014.lab.1867.iso.1,ERS5317301,ERR4828228,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828228/pilon/ERR4828228,HIGH
site.08.subj.05TB32016.lab.1868.iso.1,ERS5317302,ERR4828229,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828229/pilon/ERR4828229,HIGH
site.08.subj.05TB42037.lab.1869.iso.1,ERS5317303,ERR4828230,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828230/pilon/ERR4828230,HIGH
site.08.subj.05TB43013.lab.1873.iso.1,ERS5317305,ERR4828232,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828232/pilon/ERR4828232,HIGH
site.08.subj.05TB43014.lab.1875.iso.1,ERS5317307,ERR4828234,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828234/pilon/ERR4828234,HIGH
site.08.subj.05TB31019.lab.1877.iso.1,ERS5317308,ERR4828235,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828235/pilon/ERR4828235,HIGH
site.08.subj.05TB31020.lab.1881.iso.1,ERS5317309,ERR4828236,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828236/pilon/ERR4828236,HIGH
site.08.subj.05TB31022.lab.1885.iso.1,ERS5317313,ERR4828240,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828240/pilon/ERR4828240,HIGH
site.08.subj.05TB41020.lab.1886.iso.1,ERS5317314,ERR4828241,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828241/pilon/ERR4828241,HIGH
site.08.subj.05TB31019.lab.1889.iso.1,ERS5317317,ERR4828244,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,<=0.03,,0.03,0.03,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828244/pilon/ERR4828244,HIGH
site.08.subj.05TB32023.lab.1895.iso.1,ERS5317321,ERR4828248,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828248/pilon/ERR4828248,HIGH
site.08.subj.05TB41027.lab.1897.iso.1,ERS5317322,ERR4828249,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828249/pilon/ERR4828249,HIGH
site.08.subj.05TB31024.lab.1900.iso.1,ERS5317325,ERR4828252,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828252/pilon/ERR4828252,HIGH
site.08.subj.05TB32026.lab.1901.iso.1,ERS5317326,ERR4828253,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828253/pilon/ERR4828253,HIGH
site.08.subj.05TB41030.lab.1902.iso.1,ERS5317327,ERR4828254,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828254/pilon/ERR4828254,HIGH
site.08.subj.05TB42045.lab.1907.iso.1,ERS5317329,ERR4828256,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828256/pilon/ERR4828256,HIGH
site.08.subj.05TB43020.lab.1911.iso.1,ERS5317332,ERR4828259,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.25,0.25,0.25,0.25,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828259/pilon/ERR4828259,HIGH
site.08.subj.05TB42046.lab.1913.iso.1,ERS5317333,ERR4828260,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828260/pilon/ERR4828260,HIGH
site.08.subj.05TB41039.lab.1914.iso.1,ERS5317334,ERR4828261,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828261/pilon/ERR4828261,HIGH
site.08.subj.05TB42049.lab.1918.iso.1,ERS5317336,ERR4828263,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_test_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828263/pilon/ERR4828263,HIGH
site.08.subj.05TB42050.lab.1920.iso.1,ERS5317337,ERR4828264,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.06,0.06,0.06,0.06,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828264/pilon/ERR4828264,HIGH
site.08.subj.05TB31027.lab.1925.iso.1,ERS5317340,ERR4828267,,CRyPTIC,Not specified in paper,The CRyPTIC Consortium,https://doi.org/10.1101/2021.09.14.460274(pre-print),m7h10,0.12,0.12,0.12,0.12,original_train_set,/n/data1/hms/dbmi/farhat/rollingDB/cryptic_output/ERR4828267/pilon/ERR4828267,HIGH
